REF,AAA-System,AAAAlloys,AAAAAAProcessing Condition,PHASE,Phase,H    ev/atom,Hf  kJ/mol,Hmix,Smix/R,Delta,HV,Modulus (GPa),yield(MPa),compressive stregth,Ε(%),Ag,Al,Au,B,Be,C,Ca,Ce,Co,Cr,Cu,Dy,Er,Fe,Ga,Gd,Ge,Hf,La,Li,Lu,Mg,Mn,Mo,Nb,Nd,Ni,Pd,Pr,Rh,Ru,Sc,Si,Sm,Sn,Sr,Ta,Tb,Ti,Tm,V,W,Y,Yb,Zn,Zr
9,Al-Co-Cr-Cu-Fe-Mo-Ni,AlCoCrCuFeMo0.8Ni,AC,SS+IM,BCC+��,-0.227,-21.9,-3.7197,-1.943174795,5.314710139,,,1920,2640,1.2,0,0.147058824,0,0,0,0,,,0.147058824,0.147058824,0.147058824,0,,0.147058824,,0,0,0,,0,0,0,0,0.117647059,0,0,0.147058824,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
9,Al-Co-Cr-Cu-Fe-Mo-Ni,AlCoCrCuFeMo0.6Ni,AC,SS+IM,BCC+��,-0.234,-22.58,-3.9486,-1.933508342,5.316042855,,,1880,2820,1.4,0,0.151515152,0,0,0,0,,,0.151515152,0.151515152,0.151515152,0,,0.151515152,,0,0,0,,0,0,0,0,0.090909091,0,0,0.151515152,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
9,Al-Co-Cr-Cu-Fe-Mo-Ni,AlCoCrCuFeMo0.4Ni,AC,SS+IM,BCC+��,-0.241,-23.25,-4.1992,-1.913566161,5.311740727,,,1690,2660,1.5,0,0.15625,0,0,0,0,,,0.15625,0.15625,0.15625,0,,0.15625,,0,0,0,,0,0,0,0,0.0625,0,0,0.15625,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
9,Al-Co-Cr-Cu-Fe-Mo-Ni,AlCoCrCuFeMo0.2Ni,AC,SS,BCC+FCC,-0.249,-24.02,-4.4745,-1.876466644,5.300601546,,,1420,2240,3.5,0,0.161290323,0,0,0,0,,,0.161290323,0.161290323,0.161290323,0,,0.161290323,,0,0,0,,0,0,0,0,0.032258065,0,0,0.161290323,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
9,Al-Co-Cr-Cu-Fe-Ni,AlCoCrCuFeNI,AC,SS,BCC+FCC,-0.538,-51.91,-4.7778,-1.791759469,5.281130599,,,1300,2270,9.9,0,0.166666667,0,0,0,0,,,0.166666667,0.166666667,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
10,Al-Co-Cr-Cu-Fe-Mo-Ni-Ti-V-Zr,AlCoCrCuFeMoNiTiVZr,AC,SS+AM,2BCC+AM,-0.364,-35.12,-17.24,-2.302585093,8.552251735,890,,,,,0,0.1,0,0,0,0,,,0.1,0.1,0.1,0,,0.1,,0,0,0,,0,0,0,0,0.1,0,0,0.1,0,,0,0,0,0,0,0,,0,0,0.1,0,0.1,0,0,,0,0.1
11,Al-Co-Cr-Cu-Fe-Ni,Al0.5CoCrCu0.5FeNi,AC,SS,FCC,-0.186,-17.95,-4.6,-1.748067349,4.369756125,,,,,,0,0.1,0,0,0,0,,,0.2,0.2,0.1,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
11,Al-Co-Cr-Cu-Fe-Ni,Al0.25CoCrCu0.75FeNi,AC,SS,FCC,-0.118,-11.39,-0.71,-1.721904941,3.250332731,,,,,,0,0.05,0,0,0,0,,,0.2,0.2,0.15,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
11,Al-Co-Cr-Cu-Fe-Ni,Al0.75CoCrCu0.25FeNi,AC,SS,BCC+FCC,-0.248,-23.93,-8.47,-1.721904941,5.166300194,,,,2270,17,0,0.15,0,0,0,0,,,0.2,0.2,0.05,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
11,Al-Co-Cr-Cu-Fe-Ni,AlCoCrFeNi,AC,SS,BCC,-0.309,-29.81,-12.32,-1.609437912,5.777889559,,,,2800,27,0,0.2,0,0,0,0,,,0.2,0.2,0,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
11,Co-Cr-Cu-Fe-Ni,CoCrCuFeNi,AC,SS,FCC,-0.042,-4.05,3.2,-1.609437912,1.033203661,,,,,,0,0,0,0,0,0,,,0.2,0.2,0.2,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
14,Al-Co-Cr-Fe-Ni-Ti-V-Zr,AlCoCrFeNiTiVZr,AC,,,-0.438,-42.26,-26.75,-2.079441542,9.337888365,780,,,,,0,0.125,0,0,0,0,,,0.125,0.125,0,0,,0.125,,0,0,0,,0,0,0,0,0,0,0,0.125,0,,0,0,0,0,0,0,,0,0,0.125,0,0.125,0,0,,0,0.125
14,Co-Cr-Cu-Fe-Ni-Ti-V-Zr,CoCrCuFeNiTiVZr,AC,,,-0.294,-28.37,-16.75,-2.079441542,9.303630824,680,,,,,0,0,0,0,0,0,,,0.125,0.125,0.125,0,,0.125,,0,0,0,,0,0,0,0,0,0,0,0.125,0,,0,0,0,0,0,0,,0,0,0.125,0,0.125,0,0,,0,0.125
14,Co-Cr-Fe-Mo-Ni-Ti-V-Zr,CoCrFeMoNiTiVZr,AC,,,-0.294,-28.37,-18.75,-2.079441542,9.129828528,850,,,,,0,0,0,0,0,0,,,0.125,0.125,0,0,,0.125,,0,0,0,,0,0,0,0,0.125,0,0,0.125,0,,0,0,0,0,0,0,,0,0,0.125,0,0.125,0,0,,0,0.125
14,Al-Co-Fe-Ni-Ti-V-Zr,AlCoFeNiTiVZr,AC,,,-0.49,-47.28,-31.4286,-1.945910149,9.413296594,790,,,,,0,0.142857143,0,0,0,0,,,0.142857143,0,0,0,,0.142857143,,0,0,0,,0,0,0,0,0,0,0,0.142857143,0,,0,0,0,0,0,0,,0,0,0.142857143,0,0.142857143,0,0,,0,0.142857143
14,Co-Cu-Fe-Ni-Ti-V-Zr,CoCuFeNiTiVZr,AC,,,-0.332,-32.03,-20.1633,-1.945910149,9.547491724,630,,,,,0,0,0,0,0,0,,,0.142857143,0,0.142857143,0,,0.142857143,,0,0,0,,0,0,0,0,0,0,0,0.142857143,0,,0,0,0,0,0,0,,0,0,0.142857143,0,0.142857143,0,0,,0,0.142857143
14,Co-Fe-Mo-Ni-Ti-V-Zr,CoFeMoNiTiVZr,AC,,,-0.332,-32.03,-21.7959,-1.945910149,9.263997088,790,,,,,0,0,0,0,0,0,,,0.142857143,0,0,0,,0.142857143,,0,0,0,,0,0,0,0,0.142857143,0,0,0.142857143,0,,0,0,0,0,0,0,,0,0,0.142857143,0,0.142857143,0,0,,0,0.142857143
14,Al-Co-Cr-Cu-Fe-Ni,AlCoCrCuFeNI,AC,SS,BCC+FCC,-0.538,-51.91,-4.7778,-1.791759469,5.281130599,406,,,,,0,0.166666667,0,0,0,0,,,0.166666667,0.166666667,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
14,Al-Fe-Ni-Ti-V-Zr,AlFeNiTiVZr,AC,,,-0.474,-45.73,-31.3333,-1.791759469,9.354085274,800,,,,,0,0.166666667,0,0,0,0,,,0,0,0,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0.166666667,0,0.166666667,0,0,,0,0.166666667
14,Cu-Fe-Ni-Ti-V-Zr,CuFeNiTiVZr,AC,,,-0.317,-30.59,-18.7778,-1.791759469,9.754749849,590,,,,,0,0,0,0,0,0,,,0,0,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0.166666667,0,0.166666667,0,0,,0,0.166666667
14,Fe-Mo-Ni-Ti-V-Zr,FeMoNiTiVZr,AC,,,-0.342,-33,-19.7778,-1.791759469,9.302576953,740,,,,,0,0,0,0,0,0,,,0,0,0,0,,0.166666667,,0,0,0,,0,0,0,0,0.166666667,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0.166666667,0,0.166666667,0,0,,0,0.166666667
14,Al-Co-Cr-Cu-Fe-Ni,Al0.8CoCrCuFeNi,AC,SS,BCC+FCC,-0.225,-21.71,-3.6147,-1.788636338,4.921667638,270,,,,,0,0.137931034,0,0,0,0,,,0.172413793,0.172413793,0.172413793,0,,0.172413793,,0,0,0,,0,0,0,0,0,0,0,0.172413793,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
14,Al-Co-Cr-Cu-Fe-Ni,Al1.3CoCrCuFeNi,AC,SS+IM,FCC+B2,-0.296,-28.56,-6.2383,-1.786410976,5.686391212,470,,,,,0,0.206349206,0,0,0,0,,,0.158730159,0.158730159,0.158730159,0,,0.158730159,,0,0,0,,0,0,0,0,0,0,0,0.158730159,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
14,Al-Co-Cr-Cu-Fe-Ni,Al1.5CoCrCuFeNi,AC,SS+IM,FCC+B2,-0.319,-30.78,-7.0533,-1.778233306,5.892503519,507,,,,,0,0.230769231,0,0,0,0,,,0.153846154,0.153846154,0.153846154,0,,0.153846154,,0,0,0,,0,0,0,0,0,0,0,0.153846154,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
14,Al-Co-Cr-Cu-Fe-Ni,Al0.5CoCrCuFeNi,AC,SS,FCC,-0.169,-16.31,-1.5207,-1.767761472,4.169207861,208,,,,,0,0.090909091,0,0,0,0,,,0.181818182,0.181818182,0.181818182,0,,0.181818182,,0,0,0,,0,0,0,0,0,0,0,0.181818182,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
14,Al-Co-Cr-Cu-Fe-Ni,Al1.8CoCrCuFeNi,AC,SS+IM,FCC+B2,-0.348,-33.58,-8.0796,-1.761332024,6.13258337,557,,,,,0,0.264705882,0,0,0,0,,,0.147058824,0.147058824,0.147058824,0,,0.147058824,,0,0,0,,0,0,0,0,0,0,0,0.147058824,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
14,Al-Co-Cr-Cu-Fe-Ni,Al2.0CoCrCuFeNi,AC,SS+IM,FCC+B2,-0.367,-35.41,-8.6531,-1.747868097,6.257046142,565,,,,,0,0.285714286,0,0,0,0,,,0.142857143,0.142857143,0.142857143,0,,0.142857143,,0,0,0,,0,0,0,0,0,0,0,0.142857143,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
14,Al-Co-Cr-Cu-Fe-Ni,Al0.3CoCrCuFeNi,AC,SS,FCC,-0.125,-12.06,0.1566,-1.735856225,3.422685642,178,,,,,0,0.056603774,0,0,0,0,,,0.188679245,0.188679245,0.188679245,0,,0.188679245,,0,0,0,,0,0,0,0,0,0,0,0.188679245,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
14,Al-Co-Cr-Cu-Fe-Ni,Al2.3CoCrCuFeNi,AC,SS+IM,FCC+B2,-0.385,-37.15,-9.3751,-1.725450926,6.402995019,603,,,,,0,0.315068493,0,0,0,0,,,0.136986301,0.136986301,0.136986301,0,,0.136986301,,0,0,0,,0,0,0,0,0,0,0,0.136986301,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
14,Al-Co-Cr-Cu-Fe-Ni,Al2.5CoCrCuFeNi,AC,SS+IM,FCC+B2,-0.397,-38.3,-9.7778,-1.709472777,6.478484397,624,,,,,0,0.333333333,0,0,0,0,,,0.133333333,0.133333333,0.133333333,0,,0.133333333,,0,0,0,,0,0,0,0,0,0,0,0.133333333,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
14,Al-Co-Cr-Cu-Fe-Ni,Al2.8CoCrCuFeNi,AC,SS+IM,BCC+B2,-0.414,-39.94,-10.2827,-1.684516763,6.565887792,655,,,,,0,0.358974359,0,0,0,0,,,0.128205128,0.128205128,0.128205128,0,,0.128205128,,0,0,0,,0,0,0,0,0,0,0,0.128205128,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
14,Al-Co-Cr-Cu-Fe-Ni,Al3.0CoCrCuFeNi,AC,SS+IM,BCC+B2,-0.424,-40.91,-10.5625,-1.667461933,6.610002588,644,,,,,0,0.375,0,0,0,0,,,0.125,0.125,0.125,0,,0.125,,0,0,0,,0,0,0,0,0,0,0,0.125,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
14,Co-Cr-Cu-Fe-Ni,CoCrCuFeNi,AC,SS,FCC,-0.042,-4.05,3.2,-1.609437912,1.033203661,133,,,,,0,0,0,0,0,0,,,0.2,0.2,0.2,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
15,Al-Co-Cr-Cu-Fe-Ni,AlCoCrCuFeNI,AC,SS,BCC+FCC,-0.538,-51.91,-4.7778,-1.791759469,5.281130599,406,,,,,0,0.166666667,0,0,0,0,,,0.166666667,0.166666667,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
15,Al-Cr-Cu-Fe-Mn-Ni,AlCrCuFeMnNi,AC,SS,2BCC,-0.223,-21.52,-5.1111,-1.791759469,5.387683541,495,,,,,0,0.166666667,0,0,0,0,,,0,0.166666667,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0.166666667,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
15,Al-Co-Cr-Cu-Fe-Ni,Al0.8CoCrCuFeNi,AC,SS,BCC+FCC,-0.225,-21.71,-3.6147,-1.788636338,4.921667638,270,,,,,0,0.137931034,0,0,0,0,,,0.172413793,0.172413793,0.172413793,0,,0.172413793,,0,0,0,,0,0,0,0,0,0,0,0.172413793,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
15,Al-Cr-Cu-Fe-Mn-Ni,Al0.8CrCuFeMnNi,AC,SS,2BCC+FCC,-0.195,-18.81,-3.9715,-1.788636338,5.147375099,436,,,,,0,0.137931034,0,0,0,0,,,0,0.172413793,0.172413793,0,,0.172413793,,0,0,0,,0,0,0,0.172413793,0,0,0,0.172413793,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
15,Al-Cr-Cu-Fe-Mn-Ni,Al0.8CrCu1.5FeMnNi,AC,SS,BCC+FCC,-0.179,-17.27,-1.7435,-1.772346011,4.956360482,393,,,,,0,0.126984127,0,0,0,0,,,0,0.158730159,0.238095238,0,,0.158730159,,0,0,0,,0,0,0,0.158730159,0,0,0,0.158730159,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
15,Al-Cr-Cu-Fe-Mn-Ni,Al0.8CrCuFe1.5MnNi,AC,SS,2BCC+FCC,-0.179,-17.27,-3.3056,-1.772346011,5.08155137,462,,,,,0,0.126984127,0,0,0,0,,,0,0.158730159,0.158730159,0,,0.238095238,,0,0,0,,0,0,0,0.158730159,0,0,0,0.158730159,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
15,Al-Cr-Cu-Fe-Mn-Ni,Al0.8CrCuFeMn1.5Ni,AC,SS,2BCC,-0.179,-17.27,-4.2328,-1.772346011,5.054640016,441,,,,,0,0.126984127,0,0,0,0,,,0,0.158730159,0.158730159,0,,0.158730159,,0,0,0,,0,0,0,0.238095238,0,0,0,0.158730159,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
15,Al-Cr-Cu-Fe-Mn-Ni,Al0.5CrCuFeMnNi,AC,SS,2BCC+FCC,-0.149,-14.38,-1.9174,-1.767761472,4.661380743,390,,,,,0,0.090909091,0,0,0,0,,,0,0.181818182,0.181818182,0,,0.181818182,,0,0,0,,0,0,0,0.181818182,0,0,0,0.181818182,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
15,Al-Co-Cr-Cu-Fe-Ni,Al0.5CoCrCuFeNi,AC,SS,FCC,-0.169,-16.31,-4.6,-1.748067349,4.369756125,208,,,,,0,0.1,0,0,0,0,,,0.2,0.2,0.1,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
15,Al-Co-Cr-Cu-Fe-Ni,Al0.3CoCrCuFeNi,AC,SS,FCC,-0.125,-12.06,0.1566,-1.735856225,3.422685642,180,,,,,0,0.056603774,0,0,0,0,,,0.188679245,0.188679245,0.188679245,0,,0.188679245,,0,0,0,,0,0,0,0,0,0,0,0.188679245,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
15,Al-Cr-Cu-Fe-Mn-Ni,Al0.3CrCuFeMnNi,AC,SS,BCC+2FCC,-0.104,-10.03,-0.2706,-1.735856225,4.212926341,327,,,,,0,0.056603774,0,0,0,0,,,0,0.188679245,0.188679245,0,,0.188679245,,0,0,0,,0,0,0,0.188679245,0,0,0,0.188679245,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
15,Co-Cr-Cu-Fe-Ni,CoCrCuFeNi,AC,SS,FCC,-0.042,-4.05,3.2,-1.609437912,1.033203661,133,,,,,0,0,0,0,0,0,,,0.2,0.2,0.2,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
15,Cr-Cu-Fe-Mn-Ni,CrCuFeMnNi,AC,SS,BCC+2FCC,-0.03,-2.89,2.72,-1.609437912,3.197741982,277,,,,,0,0,0,0,0,0,,,0,0.2,0.2,0,,0.2,,0,0,0,,0,0,0,0.2,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
16,Al-Co-Cr-Cu-Fe-Ni,Al23Co15Cr23Cu8Fe15Ni16,AC,SS+IM,BCC+B2+Unknown,-0.319,-30.78,-9.5704,-1.740458267,5.960020566,580,,,,,0,0.23,0,0,0,0,,,0.15,0.23,0.08,0,,0.15,,0,0,0,,0,0,0,0,0,0,0,0.16,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
16,Al-Co-Cr-Cu-Fe-Ni,Al8Co17Cr17Cu8Fe17Ni33,AC,SS+IM,FCC+L12,-0.17,-16.4,-5.1292,-1.673673239,3.985354213,280,,,,,0,0.08,0,0,0,0,,,0.17,0.17,0.08,0,,0.17,,0,0,0,,0,0,0,0,0,0,0,0.33,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
17,Al-Co-Cr-Cu-Fe-Ni-Ti-V,AlCoCrCuFeNiTiV,AC,SS,BCC+FCC,-0.379,-36.57,-13.9375,-2.079441542,6.338434868,560,,,,,0,0.125,0,0,0,0,,,0.125,0.125,0.125,0,,0.125,,0,0,0,,0,0,0,0,0,0,0,0.125,0,,0,0,0,0,0,0,,0,0,0.125,0,0.125,0,0,,0,0
17,Co-Cr-Cu-Fe-Ni,CoCrCuFeNi,AC,SS,FCC,-0.042,-4.05,3.2,-1.609437912,1.033203661,133,,,,,0,0,0,0,0,0,,,0.2,0.2,0.2,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
17,Al-Co-Cr-Cu-Ni,AlCoCrCu0.5Ni,AC,SS,BCC+FCC+B2,-0.315,-30.39,-10.1728,-1.58109375,5.805339684,496,,,,,0,0.222222222,0,0,0,0,,,0.222222222,0.222222222,0.111111111,0,,0,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
17,Al-Co-Cr-Cu-Ni,Al0.5CoCrCuNi,AC,SS,FCC,-0.179,-17.27,-2.963,-1.58109375,4.438681141,208,,,,,0,0.111111111,0,0,0,0,,,0.222222222,0.222222222,0.222222222,0,,0,,0,0,0,,0,0,0,0,0,0,0,0.222222222,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
18,Al-Co-Cr-Cu-Fe-Ni,AlCoCrCuFeNi,AC,SS+IM,FCC+BCC+B2,-0.538,-51.91,-4.7778,-1.791759469,5.281130599,356,,,,,0,0.166666667,0,0,0,0,,,0.166666667,0.166666667,0.166666667,0,,0.166666667,,0,0,0,,0,0,0,0,0,0,0,0.166666667,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
18,Al-Co-Cr-Cu-Fe-Ni,Al0.5CoCrCuFeNi,AC,SS,FCC,-0.169,-16.31,-1.5207,-1.767761472,4.169207861,222,,,,,0,0.090909091,0,0,0,0,,,0.181818182,0.181818182,0.181818182,0,,0.181818182,,0,0,0,,0,0,0,0,0,0,0,0.181818182,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
18,Al-Co-Cr-Cu-Fe-Ni,Al2.0CoCrCuFeNi,AC,SS+IM,FCC+B2,-0.367,-35.41,-8.6531,-1.747868097,6.257046142,559,,,,,0,0.285714286,0,0,0,0,,,0.142857143,0.142857143,0.142857143,0,,0.142857143,,0,0,0,,0,0,0,0,0,0,0,0.142857143,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
19,Al-Co-Cr-Cu-Fe-Ni-Ti,Al0.5CoCrCuFeNiTi1.0,AC,SS+IM,2BCC+FCC+��,-0.322,-31.07,-11.5976,-1.925121191,6.534746501,636,,,,,0,0.076923077,0,0,0,0,,,0.153846154,0.153846154,0.153846154,0,,0.153846154,,0,0,0,,0,0,0,0,0,0,0,0.153846154,0,,0,0,0,0,0,0,,0,0,0.153846154,0,0,0,0,,0,0
19,Al-Co-Cr-Cu-Fe-Ni-Ti,Al0.5CoCrCuFeNiTi0.8,AC,SS+IM,2BCC+FCC+��,-0.303,-29.24,-10.1083,-1.923897003,6.261607727,590,,,,,0,0.079365079,0,0,0,0,,,0.158730159,0.158730159,0.158730159,0,,0.158730159,,0,0,0,,0,0,0,0,0,0,0,0.158730159,0,,0,0,0,0,0,0,,0,0,0.126984127,0,0,0,0,,0,0
19,Al-Co-Cr-Cu-Fe-Ni-Ti,Al0.5CoCrCuFeNiTi1.2,AC,SS+IM,2BCC+FCC+NiTi2+��,-0.339,-32.71,-12.8937,-1.921180321,6.756484889,646,,,,,0,0.074626866,0,0,0,0,,,0.149253731,0.149253731,0.149253731,0,,0.149253731,,0,0,0,,0,0,0,0,0,0,0,0.149253731,0,,0,0,0,0,0,0,,0,0,0.179104478,0,0,0,0,,0,0
19,Al-Co-Cr-Cu-Fe-Ni-Ti,Al0.5CoCrCuFeNiTi0.6,AC,SS,2BCC+FCC,-0.277,-26.73,-8.3956,-1.915349257,5.921520707,458,,,,,0,0.081967213,0,0,0,0,,,0.163934426,0.163934426,0.163934426,0,,0.163934426,,0,0,0,,0,0,0,0,0,0,0,0.163934426,0,,0,0,0,0,0,0,,0,0,0.098360656,0,0,0,0,,0,0
19,Al-Co-Cr-Cu-Fe-Ni-Ti,Al0.5CoCrCuFeNiTi1.4,AC,SS+IM,BCC+FCC+B2+NiTi2,-0.355,-34.25,-14.0223,-1.913479739,6.937725223,664,,,,,0,0.072463768,0,0,0,0,,,0.144927536,0.144927536,0.144927536,0,,0.144927536,,0,0,0,,0,0,0,0,0,0,0,0.144927536,0,,0,0,0,0,0,0,,0,0,0.202898551,0,0,0,0,,0,0
19,Al-Co-Cr-Cu-Fe-Ni-Ti,Al0.5CoCrCuFeNiTi1.6,AC,SS+IM,BCC+FCC+B2+NiTi2,-0.37,-35.7,-15.005,-1.902991655,7.086433307,657,,,,,0,0.070422535,0,0,0,0,,,0.14084507,0.14084507,0.14084507,0,,0.14084507,,0,0,0,,0,0,0,0,0,0,0,0.14084507,0,,0,0,0,0,0,0,,0,0,0.225352113,0,0,0,0,,0,0
19,Al-Co-Cr-Cu-Fe-Ni-Ti,Al0.5CoCrCuFeNiTi0.4,AC,SS,2BCC+FCC,-0.249,-24.02,-6.4234,-1.895815043,5.490998462,321,,,,,0,0.084745763,0,0,0,0,,,0.169491525,0.169491525,0.169491525,0,,0.169491525,,0,0,0,,0,0,0,0,0,0,0,0.169491525,0,,0,0,0,0,0,0,,0,0,0.06779661,0,0,0,0,,0,0
19,Al-Co-Cr-Cu-Fe-Ni-Ti,Al0.5CoCrCuFeNiTi1.8,AC,SS+IM,BCC+FCC+B2+NiTi2,-0.384,-37.05,-15.8604,-1.890416484,7.208611507,667,,,,,0,0.068493151,0,0,0,0,,,0.136986301,0.136986301,0.136986301,0,,0.136986301,,0,0,0,,0,0,0,0,0,0,0,0.136986301,0,,0,0,0,0,0,0,,0,0,0.246575342,0,0,0,0,,0,0
19,Al-Co-Cr-Cu-Fe-Ni-Ti,Al0.5CoCrCuFeNiTi2.0,AC,SS+IM,BCC+FCC+B2+NiTi2,-0.388,-37.44,-16.6044,-1.876273584,7.30889233,696,,,,,0,0.066666667,0,0,0,0,,,0.133333333,0.133333333,0.133333333,0,,0.133333333,,0,0,0,,0,0,0,0,0,0,0,0.133333333,0,,0,0,0,0,0,0,,0,0,0.266666667,0,0,0,0,,0,0
19,Al-Co-Cr-Cu-Fe-Ni-Ti,Al0.5CoCrCuFeNiTi0.2,AC,SS,FCC,-0.215,-20.74,-4.149,-1.857740065,4.931370035,272,,,,,0,0.087719298,0,0,0,0,,,0.175438596,0.175438596,0.175438596,0,,0.175438596,,0,0,0,,0,0,0,0,0,0,0,0.175438596,0,,0,0,0,0,0,0,,0,0,0.035087719,0,0,0,0,,0,0
19,Al-Co-Cr-Cu-Fe-Ni,Al0.5CoCrCuFeNi,AC,SS,FCC,-0.169,-16.31,-4.6,-1.748067349,4.369756125,225,,,,,0,0.1,0,0,0,0,,,0.2,0.2,0.1,0,,0.2,,0,0,0,,0,0,0,0,0,0,0,0.2,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
20,Al-Co-Cr-Cu-Fe-Ni-V,Al0.5CoCrCuFeNiV1.0,AC,SS+IM,BCC+FCC+��,-0.21,-20.26,-5.2544,-1.925121191,4.035759672,639,,,,,0,0.076923077,0,0,0,0,,,0.153846154,0.153846154,0.153846154,0,,0.153846154,,0,0,0,,0,0,0,0,0,0,0,0.153846154,0,,0,0,0,0,0,0,,0,0,0,0,0.153846154,0,0,,0,0
20,Al-Co-Cr-Cu-Fe-Ni-V,Al0.5CoCrCuFeNiV0.8,AC,SS+IM,BCC+FCC+��,-0.203,-19.59,-4.7065,-1.923897003,4.064804505,447,,,,,0,0.079365079,0,0,0,0,,,0.158730159,0.158730159,0.158730159,0,,0.158730159,,0,0,0,,0,0,0,0,0,0,0,0.158730159,0,,0,0,0,0,0,0,,0,0,0,0,0.126984127,0,0,,0,0
20,Al-Co-Cr-Cu-Fe-Ni-V,Al0.5CoCrCuFeNiV1.2,AC,SS,BCC+FCC,-0.215,-20.74,-5.7296,-1.921180321,4.006161266,579,,,,,0,0.074626866,0,0,0,0,,,0.149253731,0.149253731,0.149253731,0,,0.149253731,,0,0,0,,0,0,0,0,0,0,0,0.149253731,0,,0,0,0,0,0,0,,0,0,0,0,0.179104478,0,0,,0,0
